Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,-log10_p
KEGG_2019_Mouse,regulation of neurogenesis (GO:0050767),1/62,0.2674715018007107,0.3177205510626837,0,0,3.2851465474416295,4.3322615615299345,TGM2,6,0.5727224838110349
KEGG_2019_Mouse,positive regulation of cysteine-type endopeptidase activity (GO:2001056),1/62,0.2674715018007107,0.3177205510626837,0,0,3.2851465474416295,4.3322615615299345,LGMN,6,0.5727224838110349
KEGG_2019_Mouse,negative regulation of endopeptidase activity (GO:0010951),1/63,0.2711455282609312,0.3211421183500199,0,0,3.231997393287716,4.218078497375417,TIMP3,6,0.5667975535652998
KEGG_2019_Mouse,negative regulation of peptidase activity (GO:0010466),1/63,0.2711455282609312,0.3211421183500199,0,0,3.231997393287716,4.218078497375417,TIMP3,6,0.5667975535652998
KEGG_2019_Mouse,monocarboxylic acid biosynthetic process (GO:0072330),1/63,0.2711455282609312,0.3211421183500199,0,0,3.231997393287716,4.218078497375417,XBP1,6,0.5667975535652998
KEGG_2019_Mouse,negative regulation of intrinsic apoptotic signaling pathway (GO:2001243),1/64,0.2748013108427819,0.3245221705867094,0,0,3.1805355138688474,4.108319823136149,XBP1,6,0.5609811999588153
KEGG_2019_Mouse,regulation of innate immune response (GO:0045088),1/64,0.2748013108427819,0.3245221705867094,0,0,3.1805355138688474,4.108319823136149,FCGR2B,6,0.5609811999588153
KEGG_2019_Mouse,protein catabolic process (GO:0030163),1/64,0.2748013108427819,0.3245221705867094,0,0,3.1805355138688474,4.108319823136149,APOE,6,0.5609811999588153
KEGG_2019_Mouse,BMP signaling pathway (GO:0030509),1/65,0.2784389392137884,0.3278611757570699,0,0,3.1306818181818183,4.00275356439037,ENG,6,0.5552700294669012
KEGG_2019_Mouse,regulation of cellular catabolic process (GO:0031329),1/65,0.2784389392137884,0.3278611757570699,0,0,3.1306818181818183,4.00275356439037,BOK,6,0.5552700294669012
KEGG_2019_Mouse,chemical homeostasis (GO:0048878),1/65,0.2784389392137884,0.3278611757570699,0,0,3.1306818181818183,4.00275356439037,PPARG,6,0.5552700294669012
KEGG_2019_Mouse,cellular response to nutrient levels (GO:0031669),1/66,0.2820585025763683,0.3305202916290648,0,0,3.0823620823620823,3.9011631304837175,XBP1,6,0.5496608040529587
KEGG_2019_Mouse,embryonic organ development (GO:0048568),1/66,0.2820585025763683,0.3305202916290648,0,0,3.0823620823620823,3.9011631304837175,KDR,6,0.5496608040529587
KEGG_2019_Mouse,regulation of protein localization (GO:0032880),1/66,0.2820585025763683,0.3305202916290648,0,0,3.0823620823620823,3.9011631304837175,FKBP1A,6,0.5496608040529587
KEGG_2019_Mouse,positive regulation of cell cycle (GO:0045787),1/66,0.2820585025763683,0.3305202916290648,0,0,3.0823620823620823,3.9011631304837175,LGMN,6,0.5496608040529587
KEGG_2019_Mouse,positive regulation of cell death (GO:0010942),1/66,0.2820585025763683,0.3305202916290648,0,0,3.0823620823620823,3.9011631304837175,FCGR2B,6,0.5496608040529587
KEGG_2019_Mouse,regulation of gene silencing by miRNA (GO:0060964),1/67,0.2856600898087258,0.3344178872013435,0,0,3.0355065809611266,3.8033460819667058,PPARG,6,0.5441504316039059
KEGG_2019_Mouse,canonical Wnt signaling pathway (GO:0060070),1/68,0.2892437892552286,0.3376365001498534,0,0,2.990049751243781,3.7091130169332223,PLPP3,6,0.5387359576005556
KEGG_2019_Mouse,negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),1/68,0.2892437892552286,0.3376365001498534,0,0,2.990049751243781,3.7091130169332223,FKBP1A,6,0.5387359576005556
KEGG_2019_Mouse,regulation of myeloid cell differentiation (GO:0045637),1/68,0.2892437892552286,0.3376365001498534,0,0,2.990049751243781,3.7091130169332223,MAFB,6,0.5387359576005556
KEGG_2019_Mouse,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),4/547,0.2926385595941478,0.3404894274915069,0,0,1.4853437691835485,1.825215698865974,CCDC85B;ID1;ID3;PPARG,6,0.5336684495175109
KEGG_2019_Mouse,negative regulation of cellular catabolic process (GO:0031330),1/69,0.2928096888806698,0.3404894274915069,0,0,2.9459298871063577,3.6182865561027495,TIMP3,6,0.5334145568561566
KEGG_2019_Mouse,cellular response to calcium ion (GO:0071277),1/69,0.2928096888806698,0.3404894274915069,0,0,2.9459298871063577,3.6182865561027495,LGMN,6,0.5334145568561566
KEGG_2019_Mouse,synapse assembly (GO:0007416),1/69,0.2928096888806698,0.3404894274915069,0,0,2.9459298871063577,3.6182865561027495,GPM6A,6,0.5334145568561566
KEGG_2019_Mouse,regulation of cell growth (GO:0001558),2/217,0.2957090721883371,0.3433000588846173,0,0,1.868533459895586,2.2765822501225608,BST2;CCDC85B,6,0.5291353513585816
KEGG_2019_Mouse,carbohydrate homeostasis (GO:0033500),1/70,0.2963578762035246,0.3433000588846173,0,0,2.9030888596105986,3.530700422312052,PPARG,6,0.528183526173319
KEGG_2019_Mouse,defense response to Gram-positive bacterium (GO:0050830),1/70,0.2963578762035246,0.3433000588846173,0,0,2.9030888596105986,3.530700422312052,STAB2,6,0.528183526173319
KEGG_2019_Mouse,sterol metabolic process (GO:0016125),1/70,0.2963578762035246,0.3433000588846173,0,0,2.9030888596105986,3.530700422312052,APOE,6,0.528183526173319
KEGG_2019_Mouse,regulation of endopeptidase activity (GO:0052548),1/71,0.2998884383134025,0.3457403267924698,0,0,2.8614718614718613,3.446198601550195,TIMP3,6,0.523040277399796
KEGG_2019_Mouse,cellular response to BMP stimulus (GO:0071773),1/71,0.2998884383134025,0.3457403267924698,0,0,2.8614718614718613,3.446198601550195,ENG,6,0.523040277399796
KEGG_2019_Mouse,nucleic acid metabolic process (GO:0090304),1/71,0.2998884383134025,0.3457403267924698,0,0,2.8614718614718613,3.446198601550195,DNASE1L3,6,0.523040277399796
KEGG_2019_Mouse,Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096),1/71,0.2998884383134025,0.3457403267924698,0,0,2.8614718614718613,3.446198601550195,FCGR2B,6,0.523040277399796
KEGG_2019_Mouse,gland development (GO:0048732),1/71,0.2998884383134025,0.3457403267924698,0,0,2.8614718614718613,3.446198601550195,XBP1,6,0.523040277399796
KEGG_2019_Mouse,Fc-gamma receptor signaling pathway (GO:0038094),1/72,0.3034014618596549,0.3491273693816313,0,0,2.821027173139849,3.3646345783285243,FCGR2B,6,0.5179823310112134
KEGG_2019_Mouse,positive regulation of neurogenesis (GO:0050769),1/72,0.3034014618596549,0.3491273693816313,0,0,2.821027173139849,3.3646345783285243,TGM2,6,0.5179823310112134
KEGG_2019_Mouse,regulation of actin filament polymerization (GO:0030833),1/73,0.3068970331118836,0.3514839605639875,0,0,2.781705948372615,3.2858706369655613,ESAM,6,0.5130073100346667
KEGG_2019_Mouse,regulation of actin filament-based process (GO:0032970),1/73,0.3068970331118836,0.3514839605639875,0,0,2.781705948372615,3.2858706369655613,BST2,6,0.5130073100346667
KEGG_2019_Mouse,endoplasmic reticulum organization (GO:0007029),1/73,0.3068970331118836,0.3514839605639875,0,0,2.781705948372615,3.2858706369655613,CYB5A,6,0.5130073100346667
KEGG_2019_Mouse,regulation of Rho protein signal transduction (GO:0035023),1/73,0.3068970331118836,0.3514839605639875,0,0,2.781705948372615,3.2858706369655613,APOE,6,0.5130073100346667
KEGG_2019_Mouse,positive regulation of synaptic transmission (GO:0050806),1/73,0.3068970331118836,0.3514839605639875,0,0,2.781705948372615,3.2858706369655613,LGMN,6,0.5130073100346667
KEGG_2019_Mouse,negative regulation of protein binding (GO:0032091),1/74,0.3103752378928968,0.3547980591355713,0,0,2.74346201743462,3.209777224050686,DAB2,6,0.5081129345641364
KEGG_2019_Mouse,Fc receptor mediated stimulatory signaling pathway (GO:0002431),1/74,0.3103752378928968,0.3547980591355713,0,0,2.74346201743462,3.209777224050686,FCGR2B,6,0.5081129345641364
KEGG_2019_Mouse,regulation of cell division (GO:0051302),1/76,0.3172798893506643,0.3609913642658918,0,0,2.67003367003367,3.0651211233087037,TXNIP,6,0.4985574545961739
KEGG_2019_Mouse,regulation of epithelial to mesenchymal transition (GO:0010717),1/76,0.3172798893506643,0.3609913642658918,0,0,2.67003367003367,3.0651211233087037,DAB2,6,0.4985574545961739
KEGG_2019_Mouse,establishment of protein localization to organelle (GO:0072594),1/76,0.3172798893506643,0.3609913642658918,0,0,2.67003367003367,3.0651211233087037,IPO11,6,0.4985574545961739
KEGG_2019_Mouse,positive regulation of interleukin-6 production (GO:0032755),1/76,0.3172798893506643,0.3609913642658918,0,0,2.67003367003367,3.0651211233087037,XBP1,6,0.4985574545961739
KEGG_2019_Mouse,protein import into nucleus (GO:0006606),1/76,0.3172798893506643,0.3609913642658918,0,0,2.67003367003367,3.0651211233087037,IPO11,6,0.4985574545961739
KEGG_2019_Mouse,cholesterol metabolic process (GO:0008203),1/77,0.3207065055587057,0.363188150884579,0,0,2.6347687400318978,2.996335121708695,APOE,6,0.49389223028175167
KEGG_2019_Mouse,import into nucleus (GO:0051170),1/77,0.3207065055587057,0.363188150884579,0,0,2.6347687400318978,2.996335121708695,IPO11,6,0.49389223028175167
KEGG_2019_Mouse,positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),1/77,0.3207065055587057,0.363188150884579,0,0,2.6347687400318978,2.996335121708695,KDR,6,0.49389223028175167
KEGG_2019_Mouse,positive regulation of protein modification by small protein conjugation or removal (GO:1903322),1/77,0.3207065055587057,0.363188150884579,0,0,2.6347687400318978,2.996335121708695,FKBP1A,6,0.49389223028175167
KEGG_2019_Mouse,positive regulation of tumor necrosis factor production (GO:0032760),1/77,0.3207065055587057,0.363188150884579,0,0,2.6347687400318978,2.996335121708695,LY96,6,0.49389223028175167
KEGG_2019_Mouse,negative regulation of protein serine/threonine kinase activity (GO:0071901),1/78,0.3241160944299128,0.3667073053475435,0,0,2.600419782237964,2.929772078325152,APOE,6,0.4892994029432436
KEGG_2019_Mouse,regulation of ion transport (GO:0043269),1/79,0.3275087398015298,0.3691695544280939,0,0,2.566951566951567,2.865335397718705,KCNJ8,6,0.48477710606324514
KEGG_2019_Mouse,regulation of neuron differentiation (GO:0045664),1/79,0.3275087398015298,0.3691695544280939,0,0,2.566951566951567,2.865335397718705,TCF4,6,0.48477710606324514
KEGG_2019_Mouse,positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436),1/79,0.3275087398015298,0.3691695544280939,0,0,2.566951566951567,2.865335397718705,DAB2,6,0.48477710606324514
KEGG_2019_Mouse,positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060),1/79,0.3275087398015298,0.3691695544280939,0,0,2.566951566951567,2.865335397718705,DAB2,6,0.48477710606324514
KEGG_2019_Mouse,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),3/404,0.3287814688442284,0.3702603925574149,0,0,1.5038949019204566,1.6728755068286336,FLT4;KDR;AP2S1,6,0.48309266864261774
KEGG_2019_Mouse,regulation of protein localization to plasma membrane (GO:1903076),1/80,0.3308845249727721,0.3712512137864559,0,0,2.534330648254699,2.8029337896230073,DAB2,6,0.4803235437379694
KEGG_2019_Mouse,positive regulation of cell adhesion (GO:0045785),1/80,0.3308845249727721,0.3712512137864559,0,0,2.534330648254699,2.8029337896230073,TGM2,6,0.4803235437379694
KEGG_2019_Mouse,skin development (GO:0043588),1/80,0.3308845249727721,0.3712512137864559,0,0,2.534330648254699,2.8029337896230073,TXNIP,6,0.4803235437379694
KEGG_2019_Mouse,lipid biosynthetic process (GO:0008610),1/80,0.3308845249727721,0.3712512137864559,0,0,2.534330648254699,2.8029337896230073,XBP1,6,0.4803235437379694
KEGG_2019_Mouse,negative regulation of protein modification process (GO:0031400),1/81,0.3342435328543524,0.3736387190471306,0,0,2.5025252525252526,2.742480915944007,PLPP3,6,0.4759369869764939
KEGG_2019_Mouse,phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200),1/81,0.3342435328543524,0.3736387190471306,0,0,2.5025252525252526,2.742480915944007,TGM2,6,0.4759369869764939
KEGG_2019_Mouse,positive regulation of cellular amide metabolic process (GO:0034250),1/81,0.3342435328543524,0.3736387190471306,0,0,2.5025252525252526,2.742480915944007,TNFRSF1A,6,0.4759369869764939
KEGG_2019_Mouse,positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),1/81,0.3342435328543524,0.3736387190471306,0,0,2.5025252525252526,2.742480915944007,LY96,6,0.4759369869764939
KEGG_2019_Mouse,regulation of G protein-coupled receptor signaling pathway (GO:0008277),1/82,0.3375858460637784,0.3763353692575087,0,0,2.471505175208879,2.6838950656014107,RGS4,6,0.47161577029655544
KEGG_2019_Mouse,ephrin receptor signaling pathway (GO:0048013),1/82,0.3375858460637784,0.3763353692575087,0,0,2.471505175208879,2.6838950656014107,AP2S1,6,0.47161577029655544
KEGG_2019_Mouse,positive regulation of protein ubiquitination (GO:0031398),1/82,0.3375858460637784,0.3763353692575087,0,0,2.471505175208879,2.6838950656014107,FKBP1A,6,0.47161577029655544
KEGG_2019_Mouse,positive regulation of plasma membrane bounded cell projection assembly (GO:0120034),1/83,0.3409115467213686,0.3793461207330352,0,0,2.4412416851441243,2.627098856469418,GPM6A,6,0.46735828890766035
KEGG_2019_Mouse,long-chain fatty acid metabolic process (GO:0001676),1/83,0.3409115467213686,0.3793461207330352,0,0,2.4412416851441243,2.627098856469418,LTC4S,6,0.46735828890766035
KEGG_2019_Mouse,membrane organization (GO:0061024),2/242,0.3416218566613045,0.3797884010868349,0,0,1.6717687074829932,1.7955645777270088,DAB2;AP2S1,6,0.46645435132103374
KEGG_2019_Mouse,lymphocyte differentiation (GO:0030098),1/84,0.3442207165268205,0.3823274930133213,0,0,2.4117074358038213,2.572018957842433,VCAM1,6,0.46316299570939495
KEGG_2019_Mouse,B cell activation (GO:0042113),1/85,0.3475134368660721,0.3845773129949058,0,0,2.382876382876383,2.5185858334956643,VCAM1,6,0.4590283984293503
KEGG_2019_Mouse,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",1/85,0.3475134368660721,0.3845773129949058,0,0,2.382876382876383,2.5185858334956643,PLPP3,6,0.4590283984293503
KEGG_2019_Mouse,positive regulation of protein catabolic process (GO:0045732),1/85,0.3475134368660721,0.3845773129949058,0,0,2.382876382876383,2.5185858334956643,APOE,6,0.4590283984293503
KEGG_2019_Mouse,"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",1/85,0.3475134368660721,0.3845773129949058,0,0,2.382876382876383,2.5185858334956643,AP2S1,6,0.4590283984293503
KEGG_2019_Mouse,positive regulation of DNA-binding transcription factor activity (GO:0051091),2/246,0.3488933393220386,0.3857527449334744,0,0,1.6440281030444963,1.7311435435085258,PPARG;PLPP3,6,0.4573073215329618
KEGG_2019_Mouse,negative regulation of cellular amide metabolic process (GO:0034249),1/86,0.3507897886854045,0.3864417454302006,0,0,2.354723707664884,2.46673350535558,APOE,6,0.4549530572162804
KEGG_2019_Mouse,negative regulation of phosphorylation (GO:0042326),1/86,0.3507897886854045,0.3864417454302006,0,0,2.354723707664884,2.46673350535558,PLPP3,6,0.4549530572162804
KEGG_2019_Mouse,regulation of neuron death (GO:1901214),1/86,0.3507897886854045,0.3864417454302006,0,0,2.354723707664884,2.46673350535558,FCGR2B,6,0.4549530572162804
KEGG_2019_Mouse,glucose homeostasis (GO:0042593),1/86,0.3507897886854045,0.3864417454302006,0,0,2.354723707664884,2.46673350535558,PPARG,6,0.4549530572162804
KEGG_2019_Mouse,calcium ion transmembrane transport (GO:0070588),1/87,0.3540498524990138,0.3896795294050795,0,0,2.327225745830397,2.4163993335324085,FKBP1A,6,0.45093558220900687
KEGG_2019_Mouse,negative regulation of binding (GO:0051100),1/88,0.3572937084833981,0.3918288727180175,0,0,2.3003599210495764,2.367523811703655,DAB2,6,0.4469746311387293
KEGG_2019_Mouse,regulation of establishment of planar polarity (GO:0090175),1/88,0.3572937084833981,0.3918288727180175,0,0,2.3003599210495764,2.367523811703655,AP2S1,6,0.4469746311387293
KEGG_2019_Mouse,positive regulation of neuron projection development (GO:0010976),1/88,0.3572937084833981,0.3918288727180175,0,0,2.3003599210495764,2.367523811703655,APOE,6,0.4469746311387293
KEGG_2019_Mouse,metal ion transport (GO:0030001),1/88,0.3572937084833981,0.3918288727180175,0,0,2.3003599210495764,2.367523811703655,RAMP2,6,0.4469746311387293
KEGG_2019_Mouse,regulation of cation channel activity (GO:2001257),1/89,0.3605214364245345,0.3946555670147744,0,0,2.2741046831955924,2.32005037808893,FKBP1A,6,0.4430689072438423
KEGG_2019_Mouse,second-messenger-mediated signaling (GO:0019932),1/89,0.3605214364245345,0.3946555670147744,0,0,2.2741046831955924,2.32005037808893,APOE,6,0.4430689072438423
KEGG_2019_Mouse,positive regulation of autophagy (GO:0010508),1/90,0.3637331156781473,0.3974545476447082,0,0,2.2484394506866416,2.2739252396942655,KDR,6,0.43921715728576277
KEGG_2019_Mouse,protein complex oligomerization (GO:0051259),1/90,0.3637331156781473,0.3974545476447082,0,0,2.2484394506866416,2.2739252396942655,BOK,6,0.43921715728576277
KEGG_2019_Mouse,positive regulation of supramolecular fiber organization (GO:1902905),1/91,0.3669288252624231,0.4005859657091562,0,0,2.22334455667789,2.2290972080359737,APOE,6,0.4354181695177627
KEGG_2019_Mouse,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),1/92,0.3701086437867988,0.4026092236175392,0,0,2.1988011988011986,2.185517547233266,CD81,6,0.43167077195683934
KEGG_2019_Mouse,positive regulation of cellular component biogenesis (GO:0044089),1/92,0.3701086437867988,0.4026092236175392,0,0,2.1988011988011986,2.185517547233266,CDH5,6,0.43167077195683934
KEGG_2019_Mouse,T cell activation (GO:0042110),1/92,0.3701086437867988,0.4026092236175392,0,0,2.1988011988011986,2.185517547233266,FKBP1A,6,0.43167077195683934
KEGG_2019_Mouse,Wnt signaling pathway (GO:0016055),1/92,0.3701086437867988,0.4026092236175392,0,0,2.1988011988011986,2.185517547233266,PLPP3,6,0.43167077195683934
KEGG_2019_Mouse,regulation of heart contraction (GO:0008016),1/93,0.3732726494349856,0.4056875527431267,0,0,2.1747913921826965,2.1431398321634836,ABCC9,6,0.4279738306861355
KEGG_2019_Mouse,negative regulation of cellular protein metabolic process (GO:0032269),1/94,0.3764209201158763,0.4087432889272574,0,0,2.1512979254914737,2.101919815261755,APOE,6,0.42432624805452623
KEGG_2019_Mouse,regulation of cell cycle phase transition (GO:1901987),1/95,0.3795535332169826,0.4114089190405508,0,0,2.1283043197936813,2.061815304518316,UBD,6,0.4207269614256957
KEGG_2019_Mouse,mRNA metabolic process (GO:0016071),1/95,0.3795535332169826,0.4114089190405508,0,0,2.1283043197936813,2.061815304518316,RNASE4,6,0.4207269614256957
KEGG_2019_Mouse,cellular transition metal ion homeostasis (GO:0046916),1/96,0.3826705658807354,0.4140481880385141,0,0,2.105794790005316,2.022786046627892,ATOX1,6,0.4171749414002348
KEGG_2019_Mouse,regulation of vesicle-mediated transport (GO:0060627),1/96,0.3826705658807354,0.4140481880385141,0,0,2.105794790005316,2.022786046627892,AP2S1,6,0.4171749414002348
KEGG_2019_Mouse,calcium ion homeostasis (GO:0055074),1/97,0.3857720948428521,0.4162909539015311,0,0,2.083754208754209,1.9847936202473104,CDH5,6,0.41366919062183
KEGG_2019_Mouse,regulation of MAP kinase activity (GO:0043405),1/97,0.3857720948428521,0.4162909539015311,0,0,2.083754208754209,1.9847936202473104,APOE,6,0.41366919062183
KEGG_2019_Mouse,positive regulation of cold-induced thermogenesis (GO:0120162),1/97,0.3857720948428521,0.4162909539015311,0,0,2.083754208754209,1.9847936202473104,FABP4,6,0.41366919062183
KEGG_2019_Mouse,protein-containing complex assembly (GO:0065003),2/267,0.3865991781404375,0.4168129682615374,0,0,1.5121293800539084,1.4370776176829945,TNFRSF1A;BOK,6,0.4127390735600584
KEGG_2019_Mouse,nervous system development (GO:0007399),3/447,0.3875018100737392,0.4174154369383491,0,0,1.3552521593758706,1.2848261543545232,GPM6A;MARCKSL1;ITM2B,6,0.4117262645042496
KEGG_2019_Mouse,organic anion transport (GO:0015711),1/99,0.3919289465238684,0.4218100541489151,0,0,2.0410224695938983,1.9117741389719496,MGST1,6,0.4067926598407598
KEGG_2019_Mouse,cell-matrix adhesion (GO:0007160),1/100,0.394984420817951,0.4247219547147852,0,0,2.020304050607081,1.8766785261005496,VCAM1,6,0.4034200337057621
KEGG_2019_Mouse,positive regulation of protein localization to membrane (GO:1905477),1/101,0.3980246944821334,0.427612370886115,0,0,2.0,1.8424824583699575,CD81,6,0.40008998233680526
KEGG_2019_Mouse,regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),1/102,0.4010498423953424,0.4301011560670899,0,0,1.98009800980098,1.8091552855878603,DAB2,6,0.3968016499930127
KEGG_2019_Mouse,intrinsic apoptotic signaling pathway (GO:0097193),1/102,0.4010498423953424,0.4301011560670899,0,0,1.98009800980098,1.8091552855878603,BOK,6,0.3968016499930127
KEGG_2019_Mouse,cellular response to organonitrogen compound (GO:0071417),1/103,0.4040599390731852,0.4329468367474376,0,0,1.9605862547039017,1.776667673398047,XBP1,6,0.39355420598375634
KEGG_2019_Mouse,cellular metal ion homeostasis (GO:0006875),1/104,0.4070550586365517,0.4353875252729284,0,0,1.9414533686378344,1.7449915352070269,CDH5,6,0.3903468437359444
KEGG_2019_Mouse,steroid metabolic process (GO:0008202),1/104,0.4070550586365517,0.4353875252729284,0,0,1.9414533686378344,1.7449915352070269,LGMN,6,0.3903468437359444
KEGG_2019_Mouse,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),1/106,0.4130006611337857,0.4405824276066923,0,0,1.9042809042809044,1.6839671916127796,KDR,6,0.38404925312198857
KEGG_2019_Mouse,small GTPase mediated signal transduction (GO:0007264),1/106,0.4130006611337857,0.4405824276066923,0,0,1.9042809042809044,1.6839671916127796,ARHGAP31,6,0.38404925312198857
KEGG_2019_Mouse,protein localization to nucleus (GO:0034504),1/106,0.4130006611337857,0.4405824276066923,0,0,1.9042809042809044,1.6839671916127796,IPO11,6,0.38404925312198857
KEGG_2019_Mouse,response to calcium ion (GO:0051592),1/107,0.4159512905205901,0.4433405326532014,0,0,1.886220697541452,1.654568493195685,LGMN,6,0.38095752393262705
KEGG_2019_Mouse,regulation of protein ubiquitination (GO:0031396),1/109,0.4218085691393649,0.4487954451666863,0,0,1.851103628881407,1.5978794932003777,FKBP1A,6,0.3748846017133207
KEGG_2019_Mouse,lipid transport (GO:0006869),1/109,0.4218085691393649,0.4487954451666863,0,0,1.851103628881407,1.5978794932003777,APOE,6,0.3748846017133207
KEGG_2019_Mouse,regulation of transcription by RNA polymerase II (GO:0006357),12/2206,0.4243671840529978,0.4507031907458959,0,0,1.1004806497058093,0.9432838101002278,XBP1;DAB2;MAFB;CD81;ID1;ID3;TCF4;PPARG;APOE;ETS1;TNFRSF1A;ENG,6,0.3722582070886196
KEGG_2019_Mouse,regulation of interleukin-6 production (GO:0032675),1/110,0.4247153626139249,0.4507031907458959,0,0,1.834028356964137,1.570544634474372,XBP1,6,0.3719020296196637
KEGG_2019_Mouse,response to tumor necrosis factor (GO:0034612),1/110,0.4247153626139249,0.4507031907458959,0,0,1.834028356964137,1.570544634474372,UBD,6,0.3719020296196637
KEGG_2019_Mouse,cellular divalent inorganic cation homeostasis (GO:0072503),1/111,0.4276076879640406,0.4533761861906946,0,0,1.8172635445362717,1.5438546462627225,CDH5,6,0.36895449520707346
KEGG_2019_Mouse,regulation of cytoskeleton organization (GO:0051493),1/112,0.4304856163806702,0.4556316811561758,0,0,1.8008008008008007,1.517789408820894,BST2,6,0.3660413548511234
KEGG_2019_Mouse,regulation of macroautophagy (GO:0016241),1/112,0.4304856163806702,0.4556316811561758,0,0,1.8008008008008007,1.517789408820894,KDR,6,0.3660413548511234
KEGG_2019_Mouse,positive regulation of metabolic process (GO:0009893),1/113,0.4333492188372186,0.457864187700943,0,0,1.7846320346320346,1.492329591518098,FABP4,6,0.36316198196614513
KEGG_2019_Mouse,sulfur compound biosynthetic process (GO:0044272),1/113,0.4333492188372186,0.457864187700943,0,0,1.7846320346320346,1.492329591518098,MGST1,6,0.36316198196614513
KEGG_2019_Mouse,positive regulation of protein metabolic process (GO:0051247),1/115,0.4390337277589992,0.4634669091299348,0,0,1.7531454899875951,1.443152621866488,APOE,6,0.35750211479896093
KEGG_2019_Mouse,positive regulation of cell projection organization (GO:0031346),1/117,0.4446617754820939,0.4690003435580035,0,0,1.7227446882619295,1.396183515184437,APOE,6,0.351970202259416
KEGG_2019_Mouse,adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189),1/118,0.4474548000683968,0.4710937917383328,0,0,1.7079340412673747,1.3734859734012153,RAMP2,6,0.34925082866609575
KEGG_2019_Mouse,positive regulation of protein-containing complex assembly (GO:0031334),1/118,0.4474548000683968,0.4710937917383328,0,0,1.7079340412673747,1.3734859734012153,CDH5,6,0.34925082866609575
KEGG_2019_Mouse,negative regulation of transcription by RNA polymerase II (GO:0000122),4/684,0.4478107377809193,0.4710937917383328,0,0,1.1776960784313726,0.9461428883451868,DAB2;ID1;ID3;PPARG,6,0.3489054969492825
KEGG_2019_Mouse,cytoskeleton organization (GO:0007010),1/120,0.4529991952356669,0.4761394138667529,0,0,1.6790595025889143,1.3295883355209954,APOE,6,0.3439025695214276
KEGG_2019_Mouse,cellular response to organic substance (GO:0071310),1/123,0.4612126761903752,0.4843531045805498,0,0,1.6375227686703095,1.2672723299658175,RAMP2,6,0.33609876485548895
KEGG_2019_Mouse,non-canonical Wnt signaling pathway (GO:0035567),1/124,0.4639232772068564,0.4863582543429393,0,0,1.6241274533957462,1.2473885010387038,AP2S1,6,0.3335538363433323
KEGG_2019_Mouse,regulation of tumor necrosis factor production (GO:0032680),1/124,0.4639232772068564,0.4863582543429393,0,0,1.6241274533957462,1.2473885010387038,LY96,6,0.3335538363433323
KEGG_2019_Mouse,regulation of phosphorylation (GO:0042325),1/125,0.4666203770761902,0.4883423601469783,0,0,1.6109481915933528,1.2279279396515803,CDH5,6,0.33103629970747406
KEGG_2019_Mouse,regulation of protein secretion (GO:0050708),1/125,0.4666203770761902,0.4883423601469783,0,0,1.6109481915933528,1.2279279396515803,APOE,6,0.33103629970747406
KEGG_2019_Mouse,synapse organization (GO:0050808),1/126,0.4693040423241341,0.4907279133346243,0,0,1.597979797979798,1.2088788165174762,GPM6A,6,0.3285457050001523
KEGG_2019_Mouse,transcription by RNA polymerase II (GO:0006366),2/320,0.4771081574446097,0.498458952786365,0,0,1.2567064561673726,0.929977944288716,XBP1;PPARG,6,0.3213831579476889
KEGG_2019_Mouse,regulation of response to external stimulus (GO:0032101),1/130,0.4799056771939823,0.500950552118224,0,0,1.5481168271865946,1.1365742744783855,FCGR2B,6,0.31884411241507704
KEGG_2019_Mouse,cellular response to metal ion (GO:0071248),1/131,0.4825231566060633,0.5032500963228187,0,0,1.5361305361305362,1.119418823893266,LGMN,6,0.3164818397400578
KEGG_2019_Mouse,regulation of cell adhesion (GO:0030155),1/133,0.487719053875974,0.507361552189745,0,0,1.512702785430058,1.0861444222602046,TGM2,6,0.31183027735583707
KEGG_2019_Mouse,regulation of cell motility (GO:2000145),1/133,0.487719053875974,0.507361552189745,0,0,1.512702785430058,1.0861444222602046,ROBO4,6,0.31183027735583707
KEGG_2019_Mouse,RNA metabolic process (GO:0016070),1/133,0.487719053875974,0.507361552189745,0,0,1.512702785430058,1.0861444222602046,RNASE4,6,0.31183027735583707
KEGG_2019_Mouse,cellular calcium ion homeostasis (GO:0006874),1/136,0.4954162061866802,0.5149274608823885,0,0,1.4788627010849231,1.0386896427963577,CDH5,6,0.3050297907612275
