Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,-log10_p
KEGG_2021_Human,regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281),1/89,0.2001013407742902,0.2299203641053609,0,0,4.6062152133580705,7.411084001248333,GAS6,RNAlo MSC,0.6987500013741589
KEGG_2021_Human,second-messenger-mediated signaling (GO:0019932),1/89,0.2001013407742902,0.2299203641053609,0,0,4.6062152133580705,7.411084001248333,APOE,RNAlo MSC,0.6987500013741589
KEGG_2021_Human,transforming growth factor beta receptor signaling pathway (GO:0007179),1/89,0.2001013407742902,0.2299203641053609,0,0,4.6062152133580705,7.411084001248333,FMOD,RNAlo MSC,0.6987500013741589
KEGG_2021_Human,protein import (GO:0017038),1/89,0.2001013407742902,0.2299203641053609,0,0,4.6062152133580705,7.411084001248333,APOE,RNAlo MSC,0.6987500013741589
KEGG_2021_Human,negative regulation of protein kinase activity (GO:0006469),1/90,0.2021100231923967,0.2316228297081053,0,0,4.55423068103646,7.281955543769811,THY1,RNAlo MSC,0.6944121480917811
KEGG_2021_Human,positive regulation of binding (GO:0051099),1/90,0.2021100231923967,0.2316228297081053,0,0,4.55423068103646,7.281955543769811,APOE,RNAlo MSC,0.6944121480917811
KEGG_2021_Human,cytokine-mediated signaling pathway (GO:0019221),3/621,0.2024454460334983,0.2317051394055273,0,0,1.9966948977483991,3.1892904723776496,IFITM3;CXCL12;LBP,RNAlo MSC,0.6936919881460838
KEGG_2021_Human,regulation of actin cytoskeleton organization (GO:0032956),1/91,0.2041137620931186,0.2327055731256177,0,0,4.503401360544218,7.156255051106618,MDK,RNAlo MSC,0.6901277125812961
KEGG_2021_Human,sensory perception of sound (GO:0007605),1/91,0.2041137620931186,0.2327055731256177,0,0,4.503401360544218,7.156255051106618,COL1A1,RNAlo MSC,0.6901277125812961
KEGG_2021_Human,toll-like receptor signaling pathway (GO:0002224),1/91,0.2041137620931186,0.2327055731256177,0,0,4.503401360544218,7.156255051106618,LBP,RNAlo MSC,0.6901277125812961
KEGG_2021_Human,cellular response to fibroblast growth factor stimulus (GO:0044344),1/92,0.2061125694363157,0.2334702945032494,0,0,4.453689167974883,7.03385741012878,SFRP1,RNAlo MSC,0.6858955226779435
KEGG_2021_Human,regulation of lipid metabolic process (GO:0019216),1/92,0.2061125694363157,0.2334702945032494,0,0,4.453689167974883,7.03385741012878,RARRES2,RNAlo MSC,0.6858955226779435
KEGG_2021_Human,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),1/92,0.2061125694363157,0.2334702945032494,0,0,4.453689167974883,7.03385741012878,SFRP1,RNAlo MSC,0.6858955226779435
KEGG_2021_Human,positive regulation of cellular component biogenesis (GO:0044089),1/92,0.2061125694363157,0.2334702945032494,0,0,4.453689167974883,7.03385741012878,PFN2,RNAlo MSC,0.6858955226779435
KEGG_2021_Human,T cell activation (GO:0042110),1/92,0.2061125694363157,0.2334702945032494,0,0,4.453689167974883,7.03385741012878,MDK,RNAlo MSC,0.6858955226779435
KEGG_2021_Human,regulation of epithelial cell proliferation (GO:0050678),1/93,0.2081064570390282,0.2351228479913955,0,0,4.40505767524401,6.914643337844717,SFRP1,RNAlo MSC,0.6817144444740324
KEGG_2021_Human,visual perception (GO:0007601),1/93,0.2081064570390282,0.2351228479913955,0,0,4.40505767524401,6.914643337844717,COL1A1,RNAlo MSC,0.6817144444740324
KEGG_2021_Human,negative regulation of cellular protein metabolic process (GO:0032269),1/94,0.2100954368002021,0.236155868219153,0,0,4.357472021066491,6.79849904676328,APOE,RNAlo MSC,0.6775833802166729
KEGG_2021_Human,negative regulation of MAPK cascade (GO:0043409),1/94,0.2100954368002021,0.236155868219153,0,0,4.357472021066491,6.79849904676328,APOE,RNAlo MSC,0.6775833802166729
KEGG_2021_Human,positive regulation of epithelial cell migration (GO:0010634),1/94,0.2100954368002021,0.236155868219153,0,0,4.357472021066491,6.79849904676328,SPARC,RNAlo MSC,0.6775833802166729
KEGG_2021_Human,hemopoiesis (GO:0030097),1/94,0.2100954368002021,0.236155868219153,0,0,4.357472021066491,6.79849904676328,SFRP1,RNAlo MSC,0.6775833802166729
KEGG_2021_Human,sensory perception of light stimulus (GO:0050953),1/95,0.2120795205832498,0.2380816073980543,0,0,4.310898827616153,6.685315939697291,COL1A1,RNAlo MSC,0.6735012670190429
KEGG_2021_Human,calcium ion homeostasis (GO:0055074),1/97,0.2160330472811356,0.2419019726880486,0,0,4.220663265306122,6.46742313757927,CXCL12,RNAlo MSC,0.6654798083211632
KEGG_2021_Human,regulation of MAP kinase activity (GO:0043405),1/97,0.2160330472811356,0.2419019726880486,0,0,4.220663265306122,6.46742313757927,APOE,RNAlo MSC,0.6654798083211632
KEGG_2021_Human,positive regulation of defense response (GO:0031349),1/98,0.2180025137484037,0.2437967043064209,0,0,4.176940879444562,6.362519703204576,MDK,RNAlo MSC,0.6615384985937142
KEGG_2021_Human,cell-matrix adhesion (GO:0007160),1/100,0.2219269115603851,0.2478700829244962,0,0,4.092145949288806,6.1603458876211565,THY1,RNAlo MSC,0.6537900306498672
KEGG_2021_Human,epithelial cell differentiation (GO:0030855),1/101,0.2238818662412048,0.2497362441954556,0,0,4.051020408163265,6.062906014187368,FSTL1,RNAlo MSC,0.6499810815451941
KEGG_2021_Human,regulation of cell death (GO:0010941),1/102,0.2258320069783284,0.2506393107751902,0,0,4.010709234188725,5.967790506031058,HP,RNAlo MSC,0.6462145058611213
KEGG_2021_Human,positive regulation of cell growth (GO:0030307),1/102,0.2258320069783284,0.2506393107751902,0,0,4.010709234188725,5.967790506031058,SFRP1,RNAlo MSC,0.6462145058611213
KEGG_2021_Human,intrinsic apoptotic signaling pathway (GO:0097193),1/102,0.2258320069783284,0.2506393107751902,0,0,4.010709234188725,5.967790506031058,CYP1B1,RNAlo MSC,0.6462145058611213
KEGG_2021_Human,positive regulation of vasculature development (GO:1904018),1/102,0.2258320069783284,0.2506393107751902,0,0,4.010709234188725,5.967790506031058,CYP1B1,RNAlo MSC,0.6462145058611213
KEGG_2021_Human,cellular response to organonitrogen compound (GO:0071417),1/103,0.2277773453985499,0.2524795543572829,0,0,3.971188475390156,5.874923343943355,SFRP1,RNAlo MSC,0.64248947278397
KEGG_2021_Human,cellular metal ion homeostasis (GO:0006875),1/104,0.2297178930745814,0.2539899723428391,0,0,3.932435109966317,5.78423168094792,CXCL12,RNAlo MSC,0.6388051756325536
KEGG_2021_Human,regulation of insulin secretion (GO:0050796),1/104,0.2297178930745814,0.2539899723428391,0,0,3.932435109966317,5.78423168094792,SFRP1,RNAlo MSC,0.6388051756325536
KEGG_2021_Human,positive regulation of cellular metabolic process (GO:0031325),1/105,0.2316536615468536,0.2558085031403069,0,0,3.894427001569859,5.6956456810845415,APOE,RNAlo MSC,0.6351608308934773
KEGG_2021_Human,regulation of cell cycle process (GO:0010564),1/106,0.2335846623503299,0.2572943837167167,0,0,3.857142857142857,5.6090983677319475,SFRP1,RNAlo MSC,0.6315556772929499
KEGG_2021_Human,protein localization to nucleus (GO:0034504),1/106,0.2335846623503299,0.2572943837167167,0,0,3.857142857142857,5.6090983677319475,COL1A1,RNAlo MSC,0.6315556772929499
KEGG_2021_Human,cellular divalent inorganic cation homeostasis (GO:0072503),1/111,0.2431685532271013,0.2671814478582776,0,0,3.6808905380333954,5.20478084558139,CXCL12,RNAlo MSC,0.6140925891155178
KEGG_2021_Human,regulation of protein serine/threonine kinase activity (GO:0071900),1/111,0.2431685532271013,0.2671814478582776,0,0,3.6808905380333954,5.20478084558139,THY1,RNAlo MSC,0.6140925891155178
KEGG_2021_Human,activation of protein kinase activity (GO:0032147),1/114,0.2488624078588274,0.27207718471133,0,0,3.582625970742279,4.982913653406146,GAS6,RNAlo MSC,0.6040407011916724
KEGG_2021_Human,cellular response to transforming growth factor beta stimulus (GO:0071560),1/114,0.2488624078588274,0.27207718471133,0,0,3.582625970742279,4.982913653406146,SFRP1,RNAlo MSC,0.6040407011916724
KEGG_2021_Human,positive regulation of cellular component organization (GO:0051130),1/114,0.2488624078588274,0.27207718471133,0,0,3.582625970742279,4.982913653406146,APOE,RNAlo MSC,0.6040407011916724
KEGG_2021_Human,positive regulation of kinase activity (GO:0033674),1/114,0.2488624078588274,0.27207718471133,0,0,3.582625970742279,4.982913653406146,GAS6,RNAlo MSC,0.6040407011916724
KEGG_2021_Human,calcium ion transport (GO:0006816),1/115,0.2507510141385882,0.2731228518312504,0,0,3.5510204081632653,4.9121080927455,GAS6,RNAlo MSC,0.6007573018413346
KEGG_2021_Human,cellular response to molecule of bacterial origin (GO:0071219),1/115,0.2507510141385882,0.2731228518312504,0,0,3.5510204081632653,4.9121080927455,LBP,RNAlo MSC,0.6007573018413346
KEGG_2021_Human,positive regulation of protein metabolic process (GO:0051247),1/115,0.2507510141385882,0.2731228518312504,0,0,3.5510204081632653,4.9121080927455,APOE,RNAlo MSC,0.6007573018413346
KEGG_2021_Human,regulation of protein-containing complex assembly (GO:0043254),1/116,0.2526349665899778,0.2748343262779585,0,0,3.5199645075421473,4.8428011439058265,APOE,RNAlo MSC,0.5975065399797567
KEGG_2021_Human,negative regulation of response to external stimulus (GO:0032102),1/118,0.2563889548341396,0.2782294954311218,0,0,3.4594453165881736,4.708511372057024,APOE,RNAlo MSC,0.5911006880374128
KEGG_2021_Human,regulation of protein binding (GO:0043393),1/118,0.2563889548341396,0.2782294954311218,0,0,3.4594453165881736,4.708511372057024,SLPI,RNAlo MSC,0.5911006880374128
KEGG_2021_Human,cellular response to lipopolysaccharide (GO:0071222),1/120,0.2601244621662815,0.2819351445674001,0,0,3.4009603841536613,4.579716458908873,LBP,RNAlo MSC,0.5848188047272944
KEGG_2021_Human,protein homooligomerization (GO:0051260),1/121,0.2619853133921213,0.283602328167087,0,0,3.372448979591837,4.517283552621874,ALDH1A3,RNAlo MSC,0.5817230540677998
KEGG_2021_Human,defense response to symbiont (GO:0140546),1/124,0.2675403902734135,0.2889041806515116,0,0,3.2896963663514187,4.337414433160371,IFITM3,RNAlo MSC,0.5726106437410472
KEGG_2021_Human,fatty acid metabolic process (GO:0006631),1/124,0.2675403902734135,0.2889041806515116,0,0,3.2896963663514187,4.337414433160371,GGT5,RNAlo MSC,0.5726106437410472
KEGG_2021_Human,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),2/404,0.2679393411370432,0.288979976514676,0,0,2.026119402985074,2.6683884405969245,COL1A1;RARRES2,RNAlo MSC,0.5719635148936996
KEGG_2021_Human,regulation of protein secretion (GO:0050708),1/125,0.2693829605231016,0.2901809096811352,0,0,3.263001974983542,4.279822783786303,APOE,RNAlo MSC,0.5696298784899082
KEGG_2021_Human,cellular response to insulin stimulus (GO:0032869),1/129,0.2767079241059198,0.2977065670613262,0,0,3.1603954081632653,4.060453122404681,RARRES2,RNAlo MSC,0.5579784037567757
KEGG_2021_Human,regulation of primary metabolic process (GO:0080090),1/130,0.2785278903472666,0.2992983075981019,0,0,3.135738016136687,4.008216604624779,APOE,RNAlo MSC,0.5551313103019286
KEGG_2021_Human,cellular response to hypoxia (GO:0071456),1/131,0.2803433684983951,0.3005144157440114,0,0,3.111459968602826,3.956968446025251,SFRP1,RNAlo MSC,0.5523097126477655
KEGG_2021_Human,cellular response to metal ion (GO:0071248),1/131,0.2803433684983951,0.3005144157440114,0,0,3.111459968602826,3.956968446025251,TF,RNAlo MSC,0.5523097126477655
KEGG_2021_Human,defense response to virus (GO:0051607),1/133,0.2839609038772722,0.3040214793034376,0,0,3.0640074211502784,3.857336278341556,IFITM3,RNAlo MSC,0.546741450090894
KEGG_2021_Human,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),1/134,0.285762982719773,0.3055786640032609,0,0,3.0408163265306123,3.80890385676326,GAS6,RNAlo MSC,0.5439940297149167
KEGG_2021_Human,protein localization to plasma membrane (GO:0072659),1/136,0.289353816496661,0.3082933390309879,0,0,2.99546485260771,3.714691124222948,GAS6,RNAlo MSC,0.5385707850387818
KEGG_2021_Human,negative regulation of inflammatory response to antigenic stimulus (GO:0002862),1/136,0.289353816496661,0.3082933390309879,0,0,2.99546485260771,3.714691124222948,GGT5,RNAlo MSC,0.5385707850387818
KEGG_2021_Human,cellular calcium ion homeostasis (GO:0006874),1/136,0.289353816496661,0.3082933390309879,0,0,2.99546485260771,3.714691124222948,CXCL12,RNAlo MSC,0.5385707850387818
KEGG_2021_Human,regulation of inflammatory response to antigenic stimulus (GO:0002861),1/137,0.2911425929329805,0.309823655191392,0,0,2.9732893157262907,3.668866926816198,GGT5,RNAlo MSC,0.5358942544628899
KEGG_2021_Human,regulation of cellular component organization (GO:0051128),1/139,0.2947069182263764,0.3132374620568137,0,0,2.929902395740905,3.579678317757992,APOE,RNAlo MSC,0.5306096689947516
KEGG_2021_Human,neuron projection morphogenesis (GO:0048812),1/140,0.2964824884084789,0.3143644237769034,0,0,2.9086771399207163,3.5362740390257685,S100B,RNAlo MSC,0.5280009529309525
KEGG_2021_Human,protein localization to cell periphery (GO:1990778),1/140,0.2964824884084789,0.3143644237769034,0,0,2.9086771399207163,3.5362740390257685,GAS6,RNAlo MSC,0.5280009529309525
KEGG_2021_Human,positive regulation of cellular catabolic process (GO:0031331),1/141,0.2982536777952956,0.3158614250386323,0,0,2.8877551020408165,3.4936375609484274,APOE,RNAlo MSC,0.5254141922968343
KEGG_2021_Human,protein localization to organelle (GO:0033365),1/142,0.3000204969826995,0.3173502007795342,0,0,2.8671298306556667,3.4517504575709377,COL1A1,RNAlo MSC,0.522849073872343
KEGG_2021_Human,nervous system development (GO:0007399),2/447,0.3078904676985005,0.3252833186381995,0,0,1.826310861423221,2.1514146195112085,MDK;S100B,RNAlo MSC,0.5116037566636256
KEGG_2021_Human,positive regulation of intracellular protein transport (GO:0090316),1/148,0.3105302270346101,0.3276783548180339,0,0,2.749271137026239,3.215201203875706,GAS6,RNAlo MSC,0.5078961191737069
KEGG_2021_Human,positive regulation of protein kinase activity (GO:0045860),1/154,0.3208852696222714,0.3381992230191566,0,0,2.640656262505002,3.0015590720273457,GAS6,RNAlo MSC,0.493650218923809
KEGG_2021_Human,cellular response to interleukin-1 (GO:0071347),1/155,0.3225962281219006,0.339595310801378,0,0,2.6233766233766236,2.9679671260643183,SFRP1,RNAlo MSC,0.4913407148001928
KEGG_2021_Human,negative regulation of nucleic acid-templated transcription (GO:1903507),2/464,0.3236043277850015,0.3401698133372317,0,0,1.7575757575757576,1.982956235178162,SFRP1;GAS6,RNAlo MSC,0.48998567889976286
KEGG_2021_Human,regulation of cell differentiation (GO:0045595),1/156,0.3243029619756543,0.3401698133372317,0,0,2.6063199473337724,2.934917292064671,MDK,RNAlo MSC,0.4890490847411261
KEGG_2021_Human,peptidyl-serine phosphorylation (GO:0018105),1/156,0.3243029619756543,0.3401698133372317,0,0,2.6063199473337724,2.934917292064671,GAS6,RNAlo MSC,0.4890490847411261
KEGG_2021_Human,cellular response to starvation (GO:0009267),1/158,0.3277037968552589,0.3425108649652468,0,0,2.5728584427401535,2.8703970097526006,SFRP1,RNAlo MSC,0.48451852674781976
KEGG_2021_Human,organonitrogen compound biosynthetic process (GO:1901566),1/158,0.3277037968552589,0.3425108649652468,0,0,2.5728584427401535,2.8703970097526006,APOE,RNAlo MSC,0.48451852674781976
KEGG_2021_Human,T cell receptor signaling pathway (GO:0050852),1/158,0.3277037968552589,0.3425108649652468,0,0,2.5728584427401535,2.8703970097526006,THY1,RNAlo MSC,0.48451852674781976
KEGG_2021_Human,positive regulation of protein kinase B signaling (GO:0051897),1/161,0.3327736194132171,0.3473966881997837,0,0,2.524234693877551,2.7773973646136283,GAS6,RNAlo MSC,0.4778511096570981
KEGG_2021_Human,peptide biosynthetic process (GO:0043043),1/162,0.3344552195120095,0.3487380046868996,0,0,2.5084294587400175,2.747363087126053,GGT5,RNAlo MSC,0.47566202205377284
KEGG_2021_Human,cellular protein-containing complex assembly (GO:0034622),1/168,0.3444579462443567,0.3587423397497507,0,0,2.4175730172308443,2.5766088705447237,FMOD,RNAlo MSC,0.46286379212748074
KEGG_2021_Human,peptidyl-serine modification (GO:0018209),1/169,0.3461106816465725,0.3600370286003991,0,0,2.403061224489796,2.5496399471999527,GAS6,RNAlo MSC,0.4607849973294511
KEGG_2021_Human,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),1/171,0.3494039111808349,0.3630331417588107,0,0,2.3745498199279713,2.4969025061029213,S100B,RNAlo MSC,0.4566722378913039
KEGG_2021_Human,negative regulation of immune response (GO:0050777),1/178,0.3608027143922477,0.3744339857742452,0,0,2.279833967485299,2.3241173885161555,GGT5,RNAlo MSC,0.44273020383203454
KEGG_2021_Human,protein stabilization (GO:0050821),1/179,0.3624150547196057,0.3752212403987437,0,0,2.266911258885577,2.300835957547096,PFN2,RNAlo MSC,0.4407937700298507
KEGG_2021_Human,regulation of immune response (GO:0050776),1/179,0.3624150547196057,0.3752212403987437,0,0,2.266911258885577,2.300835957547096,COL1A1,RNAlo MSC,0.4407937700298507
KEGG_2021_Human,negative regulation of cytokine production (GO:0001818),1/182,0.367228198764465,0.3797571608399586,0,0,2.2289998872477166,2.2329492942532405,GAS6,RNAlo MSC,0.4350639775318079
KEGG_2021_Human,antigen receptor-mediated signaling pathway (GO:0050851),1/185,0.3720057294778557,0.3842456359706642,0,0,2.192324755989352,2.1678716160963645,THY1,RNAlo MSC,0.4294503712432232
KEGG_2021_Human,negative regulation of cell differentiation (GO:0045596),1/191,0.3814549819175133,0.3935433440205331,0,0,2.122448979591837,2.045536603225051,SFRP1,RNAlo MSC,0.41855670871419515
KEGG_2021_Human,cellular response to tumor necrosis factor (GO:0071356),1/194,0.3861272144560919,0.3978966254477196,0,0,2.089140319340171,1.988001678572607,SFRP1,RNAlo MSC,0.4132695879859197
KEGG_2021_Human,regulation of macromolecule metabolic process (GO:0060255),1/200,0.3953681557510544,0.4069421649943522,0,0,2.025535842477695,1.8795714928238216,APOE,RNAlo MSC,0.40299831311675843
KEGG_2021_Human,positive regulation of intracellular signal transduction (GO:1902533),2/546,0.3979281971141292,0.4090981114190872,0,0,1.4863664215686274,1.3696624285648409,GAS6;S100B,RNAlo MSC,0.40019528574129115
KEGG_2021_Human,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),2/547,0.3988146050031916,0.4095304179880905,0,0,1.4835626911314983,1.3637777909312412,SFRP1;GAS6,RNAlo MSC,0.3992289457561903
KEGG_2021_Human,axon guidance (GO:0007411),1/203,0.3999373645428959,0.4102041346945222,0,0,1.9951505354617096,1.8284503867148747,CXCL12,RNAlo MSC,0.398008019580524
KEGG_2021_Human,regulation of protein kinase B signaling (GO:0051896),1/207,0.4059770389691228,0.4159135399229124,0,0,1.9560134733505052,1.7632653144438126,GAS6,RNAlo MSC,0.3914985283218076
KEGG_2021_Human,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),1/224,0.4309878220097169,0.4410224628015614,0,0,1.805344559348403,1.519514184420898,S100B,RNAlo MSC,0.36553500108915365
KEGG_2021_Human,membrane organization (GO:0061024),1/242,0.4563449373288627,0.4664269766419422,0,0,1.6689812854602422,1.3093263562491473,TF,RNAlo MSC,0.3407067631514444
KEGG_2021_Human,cellular component assembly (GO:0022607),1/261,0.4819092749521712,0.4919840333135407,0,0,1.5455259026687598,1.1282329953702568,GAS6,RNAlo MSC,0.31703471507296654
KEGG_2021_Human,protein-containing complex assembly (GO:0065003),1/267,0.4897346646287026,0.4993930048824009,0,0,1.510204081632653,1.0781219104526054,CXCL12,RNAlo MSC,0.3100391544580995
KEGG_2021_Human,central nervous system development (GO:0007417),1/268,0.4910275855522238,0.500131225608812,0,0,1.504471451501949,1.0700627976731167,S100B,RNAlo MSC,0.3088941088615854
KEGG_2021_Human,inorganic cation transmembrane transport (GO:0098662),1/274,0.4987179596066677,0.5073762575165057,0,0,1.4709576138147566,1.0233666205889618,GAS6,RNAlo MSC,0.30214499188263844
KEGG_2021_Human,regulation of gene expression (GO:0010468),3/1079,0.5107084384516999,0.5189742397676812,0,0,1.1196314165941628,0.7523435208329574,SFRP1;APOE;GAS6,RNAlo MSC,0.2918269662236996
KEGG_2021_Human,proteolysis (GO:0006508),1/287,0.51499186851511,0.5227226933311567,0,0,1.4031682603111175,0.9311483055746664,GGT5,RNAlo MSC,0.28819962821492023
KEGG_2021_Human,regulation of cell cycle (GO:0051726),1/296,0.5259539383992272,0.5332335776850297,0,0,1.359737115185057,0.8736877155004001,SFRP1,RNAlo MSC,0.2790522884983112
KEGG_2021_Human,chemical synaptic transmission (GO:0007268),1/306,0.5378493420766995,0.5446654051675334,0,0,1.314486450317832,0.8152139890333826,APOE,RNAlo MSC,0.2693393582885023
KEGG_2021_Human,cellular macromolecule biosynthetic process (GO:0034645),1/314,0.5471545986718139,0.5534509691973813,0,0,1.2803677381495728,0.7720923294539072,APOE,RNAlo MSC,0.26188994631047774
KEGG_2021_Human,cellular protein localization (GO:0034613),1/329,0.5641096589005535,0.5699452760615937,0,0,1.2208810353409656,0.6989624697257846,COPZ2,RNAlo MSC,0.24863646405532092
KEGG_2021_Human,intracellular protein transport (GO:0006886),1/336,0.5718075736459911,0.5770595375830381,0,0,1.1949436491014316,0.6679170434332091,COPZ2,RNAlo MSC,0.2427500966679934
KEGG_2021_Human,"positive regulation of transcription, DNA-templated (GO:0045893)",3/1183,0.5741266920581598,0.5787355072467001,0,0,1.015326361341507,0.5634098665849442,COL1A1;SFRP1;APOE,RNAlo MSC,0.24099226162550894
KEGG_2021_Human,positive regulation of macromolecule metabolic process (GO:0010604),1/384,0.62111954988037,0.6253884127661458,0,0,1.042628017264347,0.4965325169788531,GAS6,RNAlo MSC,0.20682480102083725
KEGG_2021_Human,phosphorylation (GO:0016310),1/400,0.6362851720940257,0.6399252474492547,0,0,1.0,0.4521084323403523,GAS6,RNAlo MSC,0.19634819738734471
KEGG_2021_Human,"negative regulation of transcription, DNA-templated (GO:0045892)",2/948,0.6926945411260426,0.6958611447426188,0,0,0.8370331219168429,0.3073302326128318,SFRP1;GAS6,RNAlo MSC,0.15945823486666727
KEGG_2021_Human,positive regulation of gene expression (GO:0010628),1/482,0.7051444771556823,0.7075593555021058,0,0,0.8260426831855403,0.2885801301950252,GAS6,RNAlo MSC,0.1517218912312197
KEGG_2021_Human,protein phosphorylation (GO:0006468),1/496,0.7155483392622962,0.7171801484738407,0,0,0.8021026592455164,0.2684686706444305,GAS6,RNAlo MSC,0.1453610219101508
KEGG_2021_Human,"regulation of transcription, DNA-templated (GO:0006355)",4/2244,0.8272634931131488,0.8282057066588357,0,0,0.6875,0.130372014787288,COL1A1;SFRP1;APOE;GAS6,RNAlo MSC,0.08235614053342308
KEGG_2021_Human,regulation of transcription by RNA polymerase II (GO:0006357),1/2206,0.9971209346049892,0.9971209346049892,0,0,0.1642371234207968,0.00047353141012936674,APOE,RNAlo MSC,0.0012521656136179045
KEGG_2021_Human,positive regulation of leukocyte tethering or rolling (GO:1903238),2/5,6.0956786529959696e-05,0.0132276226770012,0,0,277.0416666666667,2688.78505476905,SELP;SELE,SEC,4.214977935846465
KEGG_2021_Human,negative regulation of synapse organization (GO:1905809),2/5,6.0956786529959696e-05,0.0132276226770012,0,0,277.0416666666667,2688.78505476905,ROBO2;ARHGEF15,SEC,4.214977935846465
KEGG_2021_Human,calcitonin family receptor signaling pathway (GO:0097646),2/7,0.00012760097078443218,0.0184301365661118,0,0,166.20833333333334,1490.3240703269437,CALCRL;RAMP3,SEC,3.8941460215026447
KEGG_2021_Human,forebrain neuron development (GO:0021884),2/8,0.0001698630098259154,0.0184301365661118,0,0,138.5,1202.2517804391236,ROBO2;LHX6,SEC,3.7699011848597213
KEGG_2021_Human,positive regulation of protein kinase A signaling (GO:0010739),2/9,0.00021804660985203623,0.0189264457351567,0,0,118.70833333333331,1000.8064198202924,RAMP3;TCIM,SEC,3.6614506612675517
KEGG_2021_Human,regulation of leukocyte tethering or rolling (GO:1903236),2/10,0.00027212309342677823,0.0196835704245369,0,0,103.86458333333331,852.6509585567859,SELP;SELE,SEC,3.5652346007331377
KEGG_2021_Human,positive regulation of calcium ion import (GO:0090280),2/13,0.00046942457388711873,0.0291043235810013,0,0,75.52651515151516,578.8354329773197,RAMP3;STC1,SEC,3.3284341792789096
KEGG_2021_Human,positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996),2/16,0.0007187392304892979,0.037749954507944,0,0,59.333333333333336,429.45537567816734,SELP;SELE,SEC,3.14342864967499
KEGG_2021_Human,cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),4/170,0.0008555920003709937,0.037749954507944,0,0,10.363541121005762,73.2051208766897,SELP;ROBO2;SELE;MPZL2,SEC,3.067733284655648
KEGG_2021_Human,leukocyte tethering or rolling (GO:0050901),2/18,0.000913470506242016,0.037749954507944,0,0,51.911458333333336,363.2898548418271,SELP;SELE,SEC,3.039305470405725
KEGG_2021_Human,leukocyte adhesion to vascular endothelial cell (GO:0061756),2/19,0.0010193089566942,0.037749954507944,0,0,48.85539215686274,336.54673838088314,SELP;SELE,SEC,2.9916941596143727
KEGG_2021_Human,regulation of acute inflammatory response (GO:0002673),2/20,0.0011307590059983,0.037749954507944,0,0,46.138888888888886,313.0461870363529,C2CD4B;DNASE1L3,SEC,2.9466299446036754
KEGG_2021_Human,regulation of protein kinase A signaling (GO:0010738),2/20,0.0011307590059983,0.037749954507944,0,0,46.138888888888886,313.0461870363529,RAMP3;TCIM,SEC,2.9466299446036754
KEGG_2021_Human,response to interleukin-1 (GO:0070555),3/86,0.0013002540770145,0.0403078763874517,0,0,15.27839015637016,101.52789088565108,CCL14;CCL23;SELE,SEC,2.8859717757979877
KEGG_2021_Human,outflow tract septum morphogenesis (GO:0003148),2/25,0.0017712212130127,0.0498425295971655,0,0,36.09963768115942,228.73040961874747,ROBO2;GATA6,SEC,2.751727195110795
KEGG_2021_Human,calcium ion homeostasis (GO:0055074),3/97,0.001837512611877,0.0498425295971655,0,0,13.483023992756904,84.93418557118899,CCL14;CCL23;STC1,SEC,2.735769671427555
KEGG_2021_Human,leukocyte cell-cell adhesion (GO:0007159),2/28,0.0022210873543451,0.0540543595475052,0,0,31.92948717948718,195.08145262248803,SELP;SELE,SEC,2.6534343605132076
KEGG_2021_Human,cellular metal ion homeostasis (GO:0006875),3/104,0.0022418858798504,0.0540543595475052,0,0,12.544133136717926,76.5247046664134,CCL14;CCL23;STC1,SEC,2.6493864983479414
KEGG_2021_Human,inflammatory response (GO:0006954),4/230,0.0025930075543636,0.055749053473196,0,0,7.58907272027703,45.19244886807738,CCL14;CCL23;ACKR1;SELE,SEC,2.5861962179727827
KEGG_2021_Human,response to tumor necrosis factor (GO:0034612),3/110,0.0026292225152408,0.055749053473196,0,0,11.83714456154305,70.32527008978302,CCL14;CCL23;SELE,SEC,2.5801726573124935
KEGG_2021_Human,cellular divalent inorganic cation homeostasis (GO:0072503),3/111,0.0026975348454772,0.055749053473196,0,0,11.72695035460993,69.36980081998614,CCL14;CCL23;STC1,SEC,2.5690329365984437
KEGG_2021_Human,response to lipid (GO:0033993),3/114,0.00290902931217,0.0573872146128086,0,0,11.40828062104658,66.623626679358,SELP;GATA6;SELE,SEC,2.536251902661656
KEGG_2021_Human,adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189),3/118,0.0032065354536986,0.060505929865445,0,0,11.009250693802036,63.22132915202483,RAMP3;CALCRL;ADGRL4,SEC,2.4939639538566616
KEGG_2021_Human,lymphocyte migration (GO:0072676),2/40,0.0044964248068071,0.0766876830336451,0,0,21.833333333333332,117.99765363023796,CCL14;CCL23,SEC,2.3471326648462743
